tipus de centre,Universitat responsable,Branca,Estudi,Codi estudi,Unitat responsable,Codi unitat,"Curs
 acadèmic",Sexe,NOU INGRÉS,MATRICULATS,TITULATS,ZACH & ANNA INTERESTED DATASET
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències,FOTÒNICA/PHOTONICS,DGU000001320,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,HOME,24,24,20,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,OPTOMETRIA I CIÈNCIES DE LA VISIÓ,DGU000000323,FACULTAT D'ÒPTICA I OPTOMETRIA DE TERRASSA,24080333651,13-14,DONA,0,8,6,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,OPTOMETRIA I CIÈNCIES DE LA VISIÓ,DGU000000323,FACULTAT D'ÒPTICA I OPTOMETRIA DE TERRASSA,24080333651,13-14,HOME,0,2,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,SEGURETAT I SALUT EN EL TREBALL - PREVENCIÓ DE RISCOS LABORALS,DGU000000518,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,DONA,11,25,9,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,SEGURETAT I SALUT EN EL TREBALL - PREVENCIÓ DE RISCOS LABORALS,DGU000000518,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,11,28,9,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,OPTOMETRIA I CIÈNCIES DE LA VISIÓ,DGU000001142,FACULTAT D'ÒPTICA I OPTOMETRIA DE TERRASSA,24080333651,13-14,DONA,7,8,6,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències de la salut,OPTOMETRIA I CIÈNCIES DE LA VISIÓ,DGU000001142,FACULTAT D'ÒPTICA I OPTOMETRIA DE TERRASSA,24080333651,13-14,HOME,6,6,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN MATEMÀTIQUES",DGU000000727,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,13-14,DONA,0,4,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN MATEMÀTIQUES",DGU000000727,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,13-14,HOME,0,2,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN TECNOLOGIA",DGU000000820,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,13-14,DONA,19,22,16,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN TECNOLOGIA",DGU000000820,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,13-14,HOME,34,38,34,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN TECNOLOGIES INDUSTRIALS",DGU000000821,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,13-14,DONA,5,5,3,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN TECNOLOGIES INDUSTRIALS",DGU000000821,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,13-14,HOME,13,14,12,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA AMBIENTAL,DGU000000001,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,6,12,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA AMBIENTAL,DGU000000001,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,13,24,9,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,GESTIÓ I VALORACIÓ URBANA,DGU000000004,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,12,16,14,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,GESTIÓ I VALORACIÓ URBANA,DGU000000004,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,8,11,9,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,PAISATGISME,DGU000000005,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,14,33,14,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,PAISATGISME,DGU000000005,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,7,20,10,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TECNOLOGIA A L'ARQUITECTURA,DGU000000006,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,28,76,14,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TECNOLOGIA A L'ARQUITECTURA,DGU000000006,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,29,93,29,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TEORIA I PRÀCTICA DEL PROJECTE D'ARQUITECTURA,DGU000000007,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,19,26,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TEORIA I PRÀCTICA DEL PROJECTE D'ARQUITECTURA,DGU000000007,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,23,33,15,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,AUTOMÀTICA I ROBÒTICA,DGU000000008,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,DONA,0,1,0,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,AUTOMÀTICA I ROBÒTICA,DGU000000008,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,0,14,8,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL TERRENY I ENGINYERIA SÍSMICA,DGU000000009,"ENGINYERIA DEL TERRENY, CARTOGRÀFICA I GEOFÍSICA",247082,13-14,DONA,11,26,5,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL TERRENY I ENGINYERIA SÍSMICA,DGU000000009,"ENGINYERIA DEL TERRENY, CARTOGRÀFICA I GEOFÍSICA",247082,13-14,HOME,21,45,9,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA ESTRUCTURAL I DE LA CONSTRUCCIÓ,DGU000000010,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,5,17,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA ESTRUCTURAL I DE LA CONSTRUCCIÓ,DGU000000010,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,18,51,23,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,MÈTODES NUMÈRICS EN ENGINYERIA,DGU000000011,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,0,2,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"LOGÍSTICA, TRANSPORT I MOBILITAT",DGU000000012,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,DONA,8,19,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"LOGÍSTICA, TRANSPORT I MOBILITAT",DGU000000012,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,11,29,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"ARQUITECTURA DE COMPUTADORS, XARXES I SISTEMES",DGU000000013,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,DONA,0,1,1,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"ARQUITECTURA DE COMPUTADORS, XARXES I SISTEMES",DGU000000013,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,HOME,0,7,3,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TECNOLOGIES DE LA INFORMACIÓ,DGU000000014,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,DONA,0,2,2,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TECNOLOGIES DE LA INFORMACIÓ,DGU000000014,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,HOME,0,8,4,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA I GESTIÓ DE LES TELECOMUNICACIONS,DGU000000015,ESCOLA D'ENGINYERIA DE TELECOMUNICACIÓ I AEROESPACIAL DE CASTELLDEFELS,24080700271,13-14,DONA,4,10,1,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA I GESTIÓ DE LES TELECOMUNICACIONS,DGU000000015,ESCOLA D'ENGINYERIA DE TELECOMUNICACIÓ I AEROESPACIAL DE CASTELLDEFELS,24080700271,13-14,HOME,27,65,30,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,SISTEMES AGRÍCOLES PERIURBANS,DGU000000101,ESCOLA SUPERIOR D'AGRICULTURA DE BARCELONA,24080327861,13-14,DONA,0,3,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,SISTEMES AGRÍCOLES PERIURBANS,DGU000000101,ESCOLA SUPERIOR D'AGRICULTURA DE BARCELONA,24080327861,13-14,HOME,0,3,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA ELECTRÒNICA,DGU000000149,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,DONA,0,4,0,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA ELECTRÒNICA,DGU000000149,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,HOME,0,34,16,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"ENGINYERIA TÈXTIL, PAPERERA I GRÀFICA",DGU000000150,ESCOLA D'ENGINYERIA DE TERRASSA,24080332501,13-14,DONA,0,4,3,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"ENGINYERIA TÈXTIL, PAPERERA I GRÀFICA",DGU000000150,ESCOLA D'ENGINYERIA DE TERRASSA,24080332501,13-14,HOME,0,2,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,INTEL·LIGÈNCIA ARTIFICIAL,DGU000000160,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,HOME,0,14,8,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,URBANISME,DGU000000193,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,7,37,6,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,URBANISME,DGU000000193,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,6,29,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TEORIA I HISTÒRIA DE L'ARQUITECTURA,DGU000000194,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,7,11,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TEORIA I HISTÒRIA DE L'ARQUITECTURA,DGU000000194,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,7,12,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ERASMUS MUNDUS EN CIÈNCIA I ENGINYERIA DE MATERIALS AVANÇATS (AMASE)/ERASMUS MUNDUS MASTER IN ADVANCED MATERIALS SCIENCE AND ENGINEERING (AMASE),DGU000000196,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,DONA,4,6,0,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ERASMUS MUNDUS EN CIÈNCIA I ENGINYERIA DE MATERIALS AVANÇATS (AMASE)/ERASMUS MUNDUS MASTER IN ADVANCED MATERIALS SCIENCE AND ENGINEERING (AMASE),DGU000000196,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,8,10,0,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,HIDROINFORMÀTICA I GESTIÓ DE L'AIGUA/HYDROINFORMATICS AND WATER MANAGEMENT,DGU000000197,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,5,7,0,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,HIDROINFORMÀTICA I GESTIÓ DE L'AIGUA/HYDROINFORMATICS AND WATER MANAGEMENT,DGU000000197,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,5,7,0,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TECNOLOGIES DE LA INFORMACIÓ I LA COMUNICACIÓ,DGU000000200,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,DONA,1,5,1,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,TECNOLOGIES DE LA INFORMACIÓ I LA COMUNICACIÓ,DGU000000200,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,HOME,1,10,6,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ERASMUS MUNDUS EN INVESTIGACIÓ EN TECNOLOGIES DE LA INFORMACIÓ I LA COMUNICACIÓ (MERIT)/ERASMUS MUNDUS MASTER IN RESEARCH ON INFORMATION AND COMMUNICATION TECHNOLO¡GIES (MERIT),DGU000000201,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,DONA,0,4,1,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ERASMUS MUNDUS EN INVESTIGACIÓ EN TECNOLOGIES DE LA INFORMACIÓ I LA COMUNICACIÓ (MERIT)/ERASMUS MUNDUS MASTER IN RESEARCH ON INFORMATION AND COMMUNICATION TECHNOLO¡GIES (MERIT),DGU000000201,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,HOME,3,20,10,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA TELEMÀTICA,DGU000000219,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,DONA,0,3,2,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA TELEMÀTICA,DGU000000219,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA DE TELECOMUNICACIÓ DE BARCELONA,24080328651,13-14,HOME,0,14,13,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,COMPUTACIÓ,DGU000000256,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,DONA,0,2,1,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,COMPUTACIÓ,DGU000000256,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,HOME,0,1,0,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,CIÈNCIA I TECNOLOGIA AEROESPACIAL,DGU000000314,ESCOLA D'ENGINYERIA DE TELECOMUNICACIÓ I AEROESPACIAL DE CASTELLDEFELS,24080700271,13-14,DONA,5,8,3,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,CIÈNCIA I TECNOLOGIA AEROESPACIAL,DGU000000314,ESCOLA D'ENGINYERIA DE TELECOMUNICACIÓ I AEROESPACIAL DE CASTELLDEFELS,24080700271,13-14,HOME,14,36,13,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"ARQUITECTURA, ENERGIA I MEDI AMBIENT",DGU000000316,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,DONA,12,14,13,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,"ARQUITECTURA, ENERGIA I MEDI AMBIENT",DGU000000316,UNITAT TRANSVERSAL DE GESTIÓ DE L'ÀMBIT DE L'ARQUITECTURA DE BARCELONA,241833,13-14,HOME,12,13,12,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,AGRICULTURA PER AL DESENVOLUPAMENT,DGU000000318,ESCOLA SUPERIOR D'AGRICULTURA DE BARCELONA,24080327861,13-14,DONA,0,5,3,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,AGRICULTURA PER AL DESENVOLUPAMENT,DGU000000318,ESCOLA SUPERIOR D'AGRICULTURA DE BARCELONA,24080327861,13-14,HOME,0,1,0,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,EDIFICACIÓ,DGU000000321,ESCOLA POLITÈCNICA SUPERIOR D'EDIFICACIÓ DE BARCELONA,24080327981,13-14,DONA,12,19,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,EDIFICACIÓ,DGU000000321,ESCOLA POLITÈCNICA SUPERIOR D'EDIFICACIÓ DE BARCELONA,24080327981,13-14,HOME,16,30,7,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA BIOTECNOLÒGICA,DGU000000326,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,DONA,0,2,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA BIOTECNOLÒGICA,DGU000000326,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,0,5,4,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ANÀLISI ESTRUCTURAL DE MONUMENTS I CONSTRUCCIONS HISTÒRIQUES,DGU000000329,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,2,4,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ANÀLISI ESTRUCTURAL DE MONUMENTS I CONSTRUCCIONS HISTÒRIQUES,DGU000000329,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,3,4,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,SOSTENIBILITAT,DGU000000330,INSTITUT UNIVERSITARI DE RECERCA EN CIÈNCIA I TECNOLOGIES DE LA SOSTENIBILITAT,24080712993,13-14,DONA,0,16,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,SOSTENIBILITAT,DGU000000330,INSTITUT UNIVERSITARI DE RECERCA EN CIÈNCIA I TECNOLOGIES DE LA SOSTENIBILITAT,24080712993,13-14,HOME,0,18,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,MECÀNICA COMPUTACIONAL,DGU000000333,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,0,1,0,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,MECÀNICA COMPUTACIONAL,DGU000000333,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,2,6,0,TECHY DEGREE
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA CIVIL,DGU000000337,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,1,5,3,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA CIVIL,DGU000000337,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,HOME,11,33,9,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,CIÈNCIA I ENGINYERIA DE MATERIALS,DGU000000542,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,DONA,3,7,2,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,CIÈNCIA I ENGINYERIA DE MATERIALS,DGU000000542,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,10,25,6,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,RECURSOS HÍDRICS,DGU000000543,"ESCOLA TÈCNICA SUPERIOR D'ENGINYERS DE CAMINS, CANALS I PORTS DE BARCELONA",24080328771,13-14,DONA,0,2,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,RECERCA EN ENGINYERIA DE PROCESSOS QUÍMICS,DGU000000699,ESCOLA TÈCNICA SUPERIOR D'ENGINYERIA INDUSTRIAL DE BARCELONA,24080328531,13-14,HOME,0,1,1,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,MATEMÀTICA AVANÇADA I ENGINYERIA MATEMÀTICA,DGU000000785,FACULTAT DE MATEMÀTIQUES I ESTADÍSTICA,24080481741,13-14,DONA,10,17,12,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,MATEMÀTICA AVANÇADA I ENGINYERIA MATEMÀTICA,DGU000000785,FACULTAT DE MATEMÀTIQUES I ESTADÍSTICA,24080481741,13-14,HOME,11,22,12,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,COMPUTACIÓ DISTRIBUÏDA/EUROPEAN MASTER IN DISTRIBUTED COMPUTING,DGU000000864,FACULTAT D'INFORMÀTICA DE BARCELONA,24080330181,13-14,DONA,1,2,1,TECHY DEGREE
